Label,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Nan
89.248.165.81-192.168.1.4-56876-102-6,89.248.165.81,56876,192.168.1.4,102,6,25/01/2021 01:00:43 PM,95687,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,898.7636774065443,73.15518304471873,15947.833333333332,24372.19823008722,47898.0,48.0,95687.0,31895.666666666664,27514.950705631534,48462.0,134.0,47618.0,23809.0,32941.2765083565,47102.0,516.0,0,0,0,0,92,72,41.80296173983927,31.352221304879453,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576043142392E15,0.0,1.611576043142392E15,1.611576043142392E15,NeedManualLabel
89.248.165.81-192.168.1.4-62256-102-6,89.248.165.81,62256,192.168.1.4,102,6,25/01/2021 12:52:35 PM,95953,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,896.2721332318948,72.95238293747981,15992.166666666664,24351.613370917883,47929.0,82.0,95953.0,31984.333333333332,27100.808481175118,48158.0,697.0,47849.0,23924.5,33626.462979326265,47702.0,147.0,0,0,0,0,92,72,41.68707596427418,31.265306973205632,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575555919385E15,0.0,1.611575555919385E15,1.611575555919385E15,NeedManualLabel
89.248.165.81-192.168.1.4-50937-102-6,89.248.165.81,50937,192.168.1.4,102,6,25/01/2021 12:21:44 PM,94782,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,907.3452765292988,73.85368529889641,15797.0,24223.873199800233,47310.0,39.0,94782.0,31594.0,27259.674025930683,47692.0,120.0,47330.0,23665.0,32982.288701665326,46987.0,343.0,0,0,0,0,92,72,42.20210588508366,31.651579413812748,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573704413298E15,0.0,1.611573704413298E15,1.611573704413298E15,NeedManualLabel
89.248.165.81-192.168.1.4-58148-102-6,89.248.165.81,58148,192.168.1.4,102,6,25/01/2021 02:02:39 PM,34341626,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620726228862897,4292703.25,5713706.092322359,1.6640001E7,117.0,2999829.0,2999829.0,0.0,2999829.0,2999829.0,3.4341458E7,5723576.333333333,5989790.780283219,1.6640001E7,1061454.0,0,0,0,0,64,224,0.05823836064139771,0.20383426224489196,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9141627.0,0.0,9141627.0,9141627.0,5.371932617189404E14,9.304460009570105E14,1.611579759956822E15,8559998.0,NeedManualLabel
89.248.165.81-192.168.1.4-62709-102-6,89.248.165.81,62709,192.168.1.4,102,6,25/01/2021 02:28:33 PM,114545,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,750.7966301453578,61.11135361648261,19090.833333333332,29267.764693714937,57115.0,48.0,114545.0,38181.666666666664,32942.16817899716,57590.0,146.0,57255.0,28627.5,39881.52956570247,56828.0,427.0,0,0,0,0,92,72,34.92077349513292,26.19058012134969,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581313008713E15,0.0,1.611581313008713E15,1.611581313008713E15,NeedManualLabel
89.248.165.81-192.168.1.4-61695-102-6,89.248.165.81,61695,192.168.1.4,102,6,25/01/2021 02:37:10 PM,34312986,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622913668894919,4289123.25,5715954.184077424,1.6639963E7,120.0,2992905.0,2992905.0,0.0,2992905.0,2992905.0,3.431281E7,5718801.666666666,5994161.608837674,1.6639963E7,1032977.0,0,0,0,0,64,224,0.05828697041988709,0.20400439646960483,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9113029.0,0.0,9113029.0,9113029.0,5.37193951861793E14,9.304471963195321E14,1.611581830385422E15,8559994.0,NeedManualLabel
89.248.165.81-192.168.1.4-53078-102-6,89.248.165.81,53078,192.168.1.4,102,6,25/01/2021 02:36:04 PM,34308502,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623256474444731,4288562.75,5716314.940324399,1.6639976E7,116.0,2993125.0,2993125.0,0.0,2993125.0,2993125.0,3.4308341E7,5718056.833333334,5994853.979746543,1.6639976E7,1028527.0,0,0,0,0,64,224,0.058294588320994024,0.2040310591234791,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9108533.0,0.0,9108533.0,9108533.0,5.371939298899594E14,9.304471582631896E14,1.611581764469909E15,8559993.0,NeedManualLabel
89.248.165.81-192.168.1.4-58089-102-6,89.248.165.81,58089,192.168.1.4,102,6,25/01/2021 02:38:28 PM,34126930,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26372134850688295,4265866.25,5701265.835489538,1.6640077E7,117.0,2992922.0,2992922.0,0.0,2992922.0,2992922.0,3.4126777E7,5687796.166666666,5983414.695768709,1.6640077E7,1006697.0,0,0,0,0,64,224,0.05860474411264066,0.2051166043942423,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9086850.0,0.0,9086850.0,9086850.0,5.371939776838916E14,9.304472411831766E14,1.611581908011595E15,8400003.0,NeedManualLabel
89.248.165.81-192.168.1.4-50969-102-6,89.248.165.81,50969,192.168.1.4,102,6,25/01/2021 01:59:02 PM,34039685,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643972762967695,4254960.625,5691765.851498384,1.6640025E7,113.0,2995290.0,2995290.0,0.0,2995290.0,2995290.0,3.4039515E7,5673252.5,5974890.429896694,1.6640025E7,1079512.0,0,0,0,0,64,224,0.058754950288171,0.2056423260085985,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9079681.0,0.0,9079681.0,9079681.0,5.37193188992924E14,9.30445875199697E14,1.611579542018768E15,8319979.0,NeedManualLabel
89.248.165.81-192.168.1.4-60791-102-6,89.248.165.81,60791,192.168.1.4,102,6,25/01/2021 12:25:30 PM,95051,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,904.7774352715911,73.64467496396672,15841.833333333336,24207.807983513638,47112.0,54.0,95051.0,31683.666666666668,27288.58681451521,47589.0,174.0,47800.0,23900.0,33149.16590202535,47340.0,460.0,0,0,0,0,92,72,42.08267140798098,31.562003555985736,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611573930474005E15,0.0,1.611573930474005E15,1.611573930474005E15,NeedManualLabel
89.248.165.81-192.168.1.4-50484-102-6,89.248.165.81,50484,192.168.1.4,102,6,25/01/2021 01:57:32 PM,114860,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,748.7375935921991,60.9437576179697,19143.333333333336,29319.17357407379,57381.0,63.0,114860.0,38286.666666666664,33011.407260723274,57910.0,174.0,57307.0,28653.5,39863.14478939162,56841.0,466.0,0,0,0,0,92,72,34.82500435312554,26.11875326484416,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611579452077265E15,0.0,1.611579452077265E15,1.611579452077265E15,NeedManualLabel
89.248.165.81-192.168.1.4-55206-102-6,89.248.165.81,55206,192.168.1.4,102,6,25/01/2021 02:30:23 PM,34273532,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26259330377738715,4284191.5,5717317.759396021,1.6639998E7,118.0,2988925.0,2988925.0,0.0,2988925.0,2988925.0,3.4273366E7,5712227.666666667,5997859.843671664,1.6639998E7,1073329.0,0,0,0,0,64,224,0.05835406750608603,0.2042392362713011,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9073531.0,0.0,9073531.0,9073531.0,5.371938161949706E14,9.30446961337665E14,1.611581423384911E15,8560003.0,NeedManualLabel
89.248.165.81-192.168.1.4-56962-102-6,89.248.165.81,56962,192.168.1.4,102,6,25/01/2021 02:29:22 PM,114416,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,751.6431268354077,61.180254509858756,19069.333333333336,29222.414682340448,57013.0,52.0,114416.0,38138.666666666664,32903.94858270559,57515.0,147.0,57225.0,28612.5,39827.78945033229,56775.0,450.0,0,0,0,0,92,72,34.960145434205,26.220109075653752,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581362900516E15,0.0,1.611581362900516E15,1.611581362900516E15,NeedManualLabel
192.168.1.4-71.6.167.124-502-40606-6,192.168.1.4,502,71.6.167.124,40606,6,04/01/2021 08:24:17 PM,184608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.833766684000693,184608.0,0.0,184608.0,184608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.416883342000347,5.416883342000347,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.609788257944553E15,0.0,1.609788257944553E15,1.609788257944553E15,NeedManualLabel
89.248.165.81-192.168.1.4-50854-102-6,89.248.165.81,50854,192.168.1.4,102,6,25/01/2021 02:09:56 PM,33894871,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655268993353006,4236858.875,5676310.14180667,1.6640005E7,120.0,3001406.0,3001406.0,0.0,3001406.0,3001406.0,3.3894659E7,5649109.833333333,5961159.083037574,1.6640005E7,1014650.0,0,0,0,0,64,224,0.0590059776300668,0.20652092170523378,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9094865.0,0.0,9094865.0,9094865.0,5.371934070145286E14,9.304462529627558E14,1.61158019624358E15,8160001.0,NeedManualLabel
192.168.1.4-93.174.95.106-502-60466-6,192.168.1.4,502,93.174.95.106,60466,6,05/01/2021 12:34:37 AM,47255,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32356364405883,47255.0,0.0,47255.0,47255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.161781822029415,21.161781822029415,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.609803277766665E15,0.0,1.609803277766665E15,1.609803277766665E15,NeedManualLabel
89.248.165.81-192.168.1.4-53389-102-6,89.248.165.81,53389,192.168.1.4,102,6,25/01/2021 02:25:14 PM,114403,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,751.7285385872748,61.18720662919679,19067.166666666664,29187.86426182407,56849.0,63.0,114403.0,38134.333333333336,32868.671319865265,57200.0,181.0,57583.0,28791.5,40024.36513550215,57093.0,490.0,0,0,0,0,92,72,34.96411807382673,26.22308855537005,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581114519586E15,0.0,1.611581114519586E15,1.611581114519586E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-53394-6,192.168.1.4,502,93.174.95.106,53394,6,25/01/2021 10:26:35 AM,46677,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.847655162071256,46677.0,0.0,46677.0,46677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.423827581035628,21.423827581035628,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566795495766E15,0.0,1.611566795495766E15,1.611566795495766E15,NeedManualLabel
89.248.165.81-192.168.1.4-58720-102-6,89.248.165.81,58720,192.168.1.4,102,6,25/01/2021 01:00:27 PM,95671,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,898.9139864744802,73.16741750373676,15945.166666666664,24315.0120659371,47452.0,75.0,95671.0,31890.333333333332,27069.093267661057,47649.0,634.0,48048.0,24024.0,33802.53256784172,47926.0,122.0,0,0,0,0,92,72,41.80995285927815,31.357464644458613,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576027685857E15,0.0,1.611576027685857E15,1.611576027685857E15,NeedManualLabel
89.248.165.81-192.168.1.4-60561-102-6,89.248.165.81,60561,192.168.1.4,102,6,25/01/2021 11:15:59 AM,95488,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,900.6367292225201,73.30764075067025,15914.666666666668,24340.514765852153,47668.0,51.0,95488.0,31829.333333333332,27444.80406804416,48169.0,144.0,47650.0,23825.0,33057.242020471094,47200.0,450.0,0,0,0,0,92,72,41.89008042895442,31.417560321715815,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611569759594106E15,0.0,1.611569759594106E15,1.611569759594106E15,NeedManualLabel
89.248.165.81-192.168.1.4-59497-102-6,89.248.165.81,59497,192.168.1.4,102,6,25/01/2021 02:25:08 PM,33968173,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649539025840454,4246021.625,5684818.132212848,1.6640009E7,118.0,2998244.0,2998244.0,0.0,2998244.0,2998244.0,3.3967993E7,5661332.166666666,5969021.288491587,1.6640009E7,1007985.0,0,0,0,0,64,224,0.05887864501867675,0.20607525756536862,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9088161.0,0.0,9088161.0,9088161.0,5.371937112300986E14,9.304467798102922E14,1.611581108810284E15,8240003.0,NeedManualLabel
162.142.125.22-192.168.1.4-13883-102-6,162.142.125.22,13883,192.168.1.4,102,6,24/01/2021 09:31:04 AM,133379,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.492296388486945,66689.5,94061.46535377811,133201.0,178.0,133379.0,133379.0,0.0,133379.0,133379.0,0,0,0,0,0,0,0,0,0,44,24,14.994864258991296,7.497432129495648,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.611477064588302E15,0.0,1.611477064588302E15,1.611477064588302E15,NeedManualLabel
89.248.165.81-192.168.1.4-51892-102-6,89.248.165.81,51892,192.168.1.4,102,6,25/01/2021 11:20:05 AM,94760,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,907.5559307724778,73.87083157450401,15793.333333333332,24131.877346503043,47120.0,55.0,94760.0,31586.666666666668,27240.42140520835,47680.0,135.0,47468.0,23734.0,32850.766840364624,46963.0,505.0,0,0,0,0,92,72,42.211903756859435,31.658927817644578,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570005641015E15,0.0,1.611570005641015E15,1.611570005641015E15,NeedManualLabel
192.168.1.4-139.162.99.243-102-60804-6,192.168.1.4,102,139.162.99.243,60804,6,25/01/2021 10:36:09 PM,268101,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459875196287967,268101.0,0.0,268101.0,268101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.7299375981439833,3.7299375981439833,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,23,0,32,0,0,0,0,1.611610569349567E15,0.0,1.611610569349567E15,1.611610569349567E15,NeedManualLabel
89.248.165.81-192.168.1.4-63559-102-6,89.248.165.81,63559,192.168.1.4,102,6,25/01/2021 01:02:03 PM,94794,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,907.2304154271367,73.8443361394181,15799.0,24164.597550962855,47229.0,53.0,94794.0,31598.0,27182.597907484855,47651.0,213.0,47395.0,23697.5,32991.48108982075,47026.0,369.0,0,0,0,0,92,72,42.19676350823892,31.647572631179187,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576123082276E15,0.0,1.611576123082276E15,1.611576123082276E15,NeedManualLabel
192.168.1.4-139.162.99.243-102-44354-6,192.168.1.4,102,139.162.99.243,44354,6,27/01/2021 02:57:37 AM,266360,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.508634930169696,266360.0,0.0,266360.0,266360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.754317465084848,3.754317465084848,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,23,0,32,0,0,0,0,1.611712657368207E15,0.0,1.611712657368207E15,1.611712657368207E15,NeedManualLabel
192.168.1.4-139.162.99.243-102-32956-6,192.168.1.4,102,139.162.99.243,32956,6,04/02/2021 06:35:10 PM,281064,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115817038112317,281064.0,0.0,281064.0,281064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.5579085190561583,3.5579085190561583,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,23,0,32,0,0,0,0,1.612460110051093E15,0.0,1.612460110051093E15,1.612460110051093E15,NeedManualLabel
89.248.165.81-192.168.1.4-50575-102-6,89.248.165.81,50575,192.168.1.4,102,6,25/01/2021 11:04:12 AM,94404,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,910.9783483750689,74.14940044913351,15734.0,24036.653802058223,46829.0,52.0,94404.0,31468.0,27131.19980760158,47389.0,141.0,47401.0,23700.5,32799.148045338006,46893.0,508.0,0,0,0,0,92,72,42.371085970933436,31.778314478200077,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611569052871017E15,0.0,1.611569052871017E15,1.611569052871017E15,NeedManualLabel
139.162.65.76-192.168.1.4-48927-102-6,139.162.65.76,48927,192.168.1.4,102,6,17/01/2021 01:18:13 PM,273302,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976868079999415,136651.0,193014.69541980475,273133.0,169.0,273302.0,273302.0,0.0,273302.0,273302.0,0,0,0,0,0,0,0,0,0,40,24,7.317912053332943,3.6589560266664716,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,20,0,0,0,0,1.610885893690106E15,0.0,1.610885893690106E15,1.610885893690106E15,NeedManualLabel
94.102.49.191-192.168.1.4-47289-102-6,94.102.49.191,47289,192.168.1.4,102,6,11/01/2021 08:55:49 PM,54228,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.76263185070444,18076.0,26424.251417968306,48425.0,173.0,54228.0,27114.0,30382.964174023575,48598.0,5630.0,0,0,0,0,0,0,0,0,0,60,24,55.321973888028324,18.44065796267611,0.0,0.0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.610394949176651E15,0.0,1.610394949176651E15,1.610394949176651E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-51928-6,192.168.1.4,502,93.174.95.106,51928,6,25/01/2021 10:26:33 AM,47307,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27704145263914,47307.0,0.0,47307.0,47307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.13852072631957,21.13852072631957,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.6115667936271E15,0.0,1.6115667936271E15,1.6115667936271E15,NeedManualLabel
89.248.165.81-192.168.1.4-60282-102-6,89.248.165.81,60282,192.168.1.4,102,6,25/01/2021 01:22:03 PM,114923,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,748.3271407812188,60.91034866823873,19153.833333333336,29325.970002144288,57116.0,65.0,114923.0,38307.666666666664,33017.02435613078,57449.0,183.0,57838.0,28919.0,40227.30478170269,57364.0,474.0,0,0,0,0,92,72,34.80591352470785,26.104435143530885,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611577323577812E15,0.0,1.611577323577812E15,1.611577323577812E15,NeedManualLabel
89.248.165.81-192.168.1.4-63728-102-6,89.248.165.81,63728,192.168.1.4,102,6,25/01/2021 12:37:41 PM,95090,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,904.4063518771691,73.61447050163004,15848.333333333332,24233.574681971015,47286.0,50.0,95090.0,31696.666666666668,27326.43618061699,47794.0,145.0,47633.0,23816.5,33033.90749669194,47175.0,458.0,0,0,0,0,92,72,42.06541171521717,31.549058786412875,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611574661514817E15,0.0,1.611574661514817E15,1.611574661514817E15,NeedManualLabel
89.248.165.81-192.168.1.4-49912-102-6,89.248.165.81,49912,192.168.1.4,102,6,25/01/2021 12:27:44 PM,94971,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.5395857682871,73.70671046951175,15828.5,24201.308425372375,47410.0,52.0,94971.0,31657.0,27304.510231828,47930.0,134.0,47385.0,23692.5,32844.402879333946,46917.0,468.0,0,0,0,0,92,72,42.11812026829243,31.58859020121932,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611574064847148E15,0.0,1.611574064847148E15,1.611574064847148E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-58808-6,192.168.1.4,502,93.174.95.106,58808,6,25/01/2021 10:26:41 AM,46740,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.78990158322636,46740.0,0.0,46740.0,46740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.39495079161318,21.39495079161318,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566801923506E15,0.0,1.611566801923506E15,1.611566801923506E15,NeedManualLabel
